trip_id,start_time,end_time,headway_secs,exact_times
"12.TA.93-229-B-j26-1.2.R","08:50:00","16:00:00","600","0"
"1.TA.93-228-5-j26-1.1.H","08:40:00","16:20:00","600","0"
"2.TA.93-228-5-j26-1.1.H","08:50:00","16:30:00","600","0"
"3.TA.93-228-5-j26-1.1.H","06:45:00","08:05:00","600","0"
"4.TA.93-228-5-j26-1.2.R","06:45:00","08:05:00","600","0"
"5.TA.93-228-5-j26-1.2.R","08:40:00","16:30:00","600","0"
"6.TA.93-228-5-j26-1.2.R","08:50:00","16:40:00","600","0"
"1.TA.93-7E-Y-j26-1.1.H","13:00:00","18:00:00","1800","0"
"7.TA.93-7E-Y-j26-1.1.H","13:00:00","19:00:00","1800","0"
"9.TA.93-7E-Y-j26-1.1.H","07:00:00","11:30:00","1800","0"
"11.TA.93-7E-Y-j26-1.1.H","07:00:00","11:30:00","1800","0"
"16.TA.93-7E-Y-j26-1.2.R","13:00:00","19:00:00","1800","0"
"21.TA.93-7E-Y-j26-1.2.R","13:00:00","18:00:00","1800","0"
"26.TA.93-7E-Y-j26-1.2.R","07:00:00","11:30:00","1800","0"
"28.TA.93-7E-Y-j26-1.2.R","07:00:00","11:30:00","1800","0"
"1.TA.93-262-5-j26-1.1.H","14:20:00","18:00:00","1200","0"
"2.TA.93-262-5-j26-1.1.H","09:00:00","13:00:00","1200","0"
"3.TA.93-262-5-j26-1.2.R","09:00:00","13:00:00","1200","0"
"4.TA.93-262-5-j26-1.2.R","14:20:00","18:00:00","1200","0"
"1.TA.93-256-9-j26-1.1.H","08:30:00","17:30:00","60","0"
"2.TA.93-256-9-j26-1.1.H","08:30:00","16:15:00","60","0"
"3.TA.93-256-9-j26-1.1.H","09:00:00","16:30:00","60","0"
"4.TA.93-256-9-j26-1.1.H","08:30:00","17:00:00","60","0"
"5.TA.93-256-9-j26-1.2.R","08:30:00","17:00:00","60","0"
"6.TA.93-256-9-j26-1.2.R","09:00:00","16:30:00","60","0"
"7.TA.93-256-9-j26-1.2.R","08:30:00","17:30:00","60","0"
"8.TA.93-256-9-j26-1.2.R","08:30:00","16:15:00","60","0"
"1.TA.93-23-Y-j26-1.1.H","08:30:00","16:30:00","60","0"
"2.TA.93-23-Y-j26-1.1.H","08:30:00","17:00:00","60","0"
"3.TA.93-23-Y-j26-1.1.H","08:45:00","16:00:00","60","0"
"4.TA.93-23-Y-j26-1.1.H","08:30:00","16:15:00","60","0"
"5.TA.93-23-Y-j26-1.2.R","08:30:00","17:00:00","60","0"
"6.TA.93-23-Y-j26-1.2.R","08:30:00","16:15:00","60","0"
"7.TA.93-23-Y-j26-1.2.R","08:45:00","15:45:00","60","0"
"8.TA.93-23-Y-j26-1.2.R","08:30:00","16:00:00","60","0"
"1.TA.93-230-0-j26-1.1.H","08:30:00","16:30:00","60","0"
"2.TA.93-230-0-j26-1.1.H","08:30:00","16:15:00","60","0"
"3.TA.93-230-0-j26-1.1.H","09:00:00","16:15:00","60","0"
"4.TA.93-230-0-j26-1.1.H","09:00:00","16:15:00","60","0"
"5.TA.93-230-0-j26-1.2.R","09:00:00","16:15:00","60","0"
"6.TA.93-230-0-j26-1.2.R","09:00:00","16:15:00","60","0"
"7.TA.93-230-0-j26-1.2.R","08:30:00","16:15:00","60","0"
"8.TA.93-230-0-j26-1.2.R","08:30:00","16:30:00","60","0"
"1.TA.93-24-Y-j26-1.1.H","08:30:00","16:15:00","60","0"
"2.TA.93-24-Y-j26-1.1.H","08:45:00","16:00:00","60","0"
"3.TA.93-24-Y-j26-1.1.H","08:30:00","16:30:00","60","0"
"4.TA.93-24-Y-j26-1.1.H","13:30:00","17:00:00","60","0"
"5.TA.93-24-Y-j26-1.1.H","08:30:00","12:30:00","60","0"
"6.TA.93-24-Y-j26-1.2.R","13:30:00","16:45:00","60","0"
"7.TA.93-24-Y-j26-1.2.R","08:30:00","12:30:00","60","0"
"8.TA.93-24-Y-j26-1.2.R","08:30:00","16:00:00","60","0"
"9.TA.93-24-Y-j26-1.2.R","08:45:00","15:45:00","60","0"
"10.TA.93-24-Y-j26-1.2.R","08:30:00","16:15:00","60","0"
"1.TA.93-2-Y-j26-1.1.H","08:00:00","17:00:00","60","0"
"2.TA.93-2-Y-j26-1.1.H","08:45:00","17:00:00","60","0"
"3.TA.93-2-Y-j26-1.1.H","08:45:00","16:45:00","60","0"
"4.TA.93-2-Y-j26-1.2.R","08:00:00","17:00:00","60","0"
"5.TA.93-2-Y-j26-1.2.R","08:45:00","17:00:00","60","0"
"6.TA.93-2-Y-j26-1.2.R","08:45:00","16:45:00","60","0"
"1.TA.93-M-Y-j26-1.1.H","09:00:00","16:30:00","1800","0"
"2.TA.93-M-Y-j26-1.1.H","08:30:00","16:45:00","60","0"
"3.TA.93-M-Y-j26-1.1.H","13:00:00","16:30:00","1800","0"
"4.TA.93-M-Y-j26-1.1.H","08:30:00","16:30:00","60","0"
"5.TA.93-M-Y-j26-1.1.H","09:00:00","12:00:00","1800","0"
"6.TA.93-M-Y-j26-1.2.R","09:00:00","16:30:00","1800","0"
"7.TA.93-M-Y-j26-1.2.R","08:30:00","16:30:00","60","0"
"8.TA.93-M-Y-j26-1.2.R","09:00:00","12:00:00","1800","0"
"9.TA.93-M-Y-j26-1.2.R","08:30:00","16:45:00","60","0"
"10.TA.93-M-Y-j26-1.2.R","13:00:00","16:30:00","1800","0"
"1.TA.93-276-2-j26-1.1.H","08:30:00","16:15:00","60","0"
"2.TA.93-276-2-j26-1.1.H","08:30:00","17:00:00","60","0"
"3.TA.93-276-2-j26-1.2.R","08:30:00","17:00:00","60","0"
"4.TA.93-276-2-j26-1.2.R","08:30:00","16:15:00","60","0"
"1.TA.93-N-Y-j26-1.1.H","08:30:00","16:15:00","60","0"
"2.TA.93-N-Y-j26-1.1.H","08:30:00","16:30:00","60","0"
"3.TA.93-N-Y-j26-1.2.R","08:30:00","16:30:00","60","0"
"4.TA.93-N-Y-j26-1.2.R","08:30:00","16:15:00","60","0"
"1.TA.93-3U-Y-j26-1.1.H","09:00:00","16:15:00","60","0"
"2.TA.93-3U-Y-j26-1.1.H","09:00:00","17:00:00","60","0"
"3.TA.93-3U-Y-j26-1.2.R","09:00:00","16:45:00","60","0"
"4.TA.93-3U-Y-j26-1.2.R","09:00:00","16:15:00","60","0"
"1.TA.93-3W-Y-j26-1.1.H","08:30:00","16:30:00","60","0"
"2.TA.93-3W-Y-j26-1.1.H","09:00:00","16:30:00","60","0"
"3.TA.93-3W-Y-j26-1.2.R","09:00:00","16:00:00","60","0"
"4.TA.93-3W-Y-j26-1.2.R","08:30:00","16:00:00","60","0"
"1.TA.93-57-Y-j26-1.1.H","08:30:00","16:00:00","60","0"
"2.TA.93-57-Y-j26-1.2.R","08:30:00","16:00:00","60","0"
"1.TA.93-64-Y-j26-1.1.H","09:00:00","16:40:00","1200","0"
"2.TA.93-64-Y-j26-1.1.H","07:40:00","17:40:00","1200","0"
"3.TA.93-64-Y-j26-1.1.H","08:20:00","17:00:00","1200","0"
"4.TA.93-64-Y-j26-1.1.H","09:00:00","16:40:00","1200","0"
"5.TA.93-64-Y-j26-1.1.H","08:20:00","17:20:00","1200","0"
"6.TA.93-64-Y-j26-1.2.R","08:00:00","16:40:00","1200","0"
"7.TA.93-64-Y-j26-1.2.R","08:40:00","16:20:00","1200","0"
"8.TA.93-64-Y-j26-1.2.R","08:40:00","16:20:00","1200","0"
"9.TA.93-64-Y-j26-1.2.R","08:00:00","17:00:00","1200","0"
"10.TA.93-64-Y-j26-1.2.R","07:20:00","17:20:00","1200","0"
"1.TA.93-6L-Y-j26-1.1.H","07:45:00","22:45:00","1800","0"
"2.TA.93-6L-Y-j26-1.1.H","07:45:00","16:45:00","1800","0"
"5.TA.93-6L-Y-j26-1.1.H","07:45:00","22:45:00","1800","0"
"6.TA.93-6L-Y-j26-1.2.R","07:45:00","22:45:00","1800","0"
"7.TA.93-6L-Y-j26-1.2.R","07:45:00","22:45:00","1800","0"
"8.TA.93-6L-Y-j26-1.2.R","07:45:00","16:15:00","1800","0"
"1.TA.93-8O-Y-j26-1.1.H","06:45:00","12:15:00","1800","0"
"2.TA.93-8O-Y-j26-1.1.H","13:15:00","19:15:00","1800","0"
"3.TA.93-8O-Y-j26-1.2.R","13:00:00","19:00:00","1800","0"
"4.TA.93-8O-Y-j26-1.2.R","06:30:00","12:00:00","1800","0"
"1.TA.93-8U-Y-j26-1.1.H","08:30:00","17:00:00","1800","0"
"2.TA.93-8U-Y-j26-1.2.R","08:30:00","16:00:00","1800","0"
"1.TA.93-8T-Y-j26-1.1.H","09:00:00","17:00:00","1800","0"
"2.TA.93-8T-Y-j26-1.2.R","08:30:00","16:00:00","1800","0"
"1.TA.93-232-4-j26-1.1.H","09:00:00","17:00:00","60","0"
"2.TA.93-232-4-j26-1.2.H","09:00:00","16:15:00","60","0"
"3.TA.93-232-4-j26-1.3.R","09:00:00","17:00:00","60","0"
"4.TA.93-232-4-j26-1.4.R","09:00:00","16:15:00","60","0"
"1.TA.93-4L-Y-j26-1.1.H","09:00:00","16:30:00","60","0"
"2.TA.93-4L-Y-j26-1.1.H","09:00:00","16:30:00","60","0"
"3.TA.93-4L-Y-j26-1.2.R","09:00:00","16:15:00","60","0"
"4.TA.93-4L-Y-j26-1.2.R","09:00:00","16:15:00","60","0"
"20.TA.93-232-0-j26-1.1.H","13:00:00","18:00:00","1800","0"
"29.TA.93-232-0-j26-1.1.H","07:30:00","11:30:00","1800","0"
"33.TA.93-232-0-j26-1.1.H","08:00:00","18:00:00","60","0"
"63.TA.93-232-0-j26-1.2.R","08:00:00","18:00:00","60","0"
"67.TA.93-232-0-j26-1.2.R","13:00:00","18:00:00","1800","0"
"68.TA.93-232-0-j26-1.2.R","07:30:00","11:30:00","1800","0"
"1.TA.93-232-6-j26-1.1.H","09:00:00","16:10:00","60","0"
"2.TA.93-232-6-j26-1.1.H","09:15:00","16:15:00","3600","0"
"3.TA.93-232-6-j26-1.2.R","09:00:00","16:10:00","60","0"
"4.TA.93-232-6-j26-1.2.R","09:15:00","16:15:00","3600","0"
"1.TA.93-296-5-j26-1.1.H","08:20:00","17:00:00","1200","0"
"2.TA.93-296-5-j26-1.1.H","08:25:00","17:05:00","1200","0"
"3.TA.93-296-5-j26-1.1.H","08:20:00","17:00:00","1200","0"
"6.TA.93-296-5-j26-1.2.H","08:36:00","16:56:00","1200","0"
"8.TA.93-296-5-j26-1.2.H","08:32:00","16:52:00","1200","0"
"9.TA.93-296-5-j26-1.2.H","08:32:00","16:52:00","1200","0"
"12.TA.93-296-5-j26-1.3.R","08:20:00","16:00:00","1200","0"
"13.TA.93-296-5-j26-1.3.R","08:25:00","16:45:00","1200","0"
"14.TA.93-296-5-j26-1.3.R","08:20:00","16:00:00","1200","0"
"17.TA.93-296-5-j26-1.4.R","08:32:00","15:52:00","1200","0"
"18.TA.93-296-5-j26-1.4.R","08:36:00","16:36:00","1200","0"
"19.TA.93-296-5-j26-1.4.R","08:32:00","15:52:00","1200","0"
"1.TA.93-62-Y-j26-1.1.H","08:20:00","17:20:00","1200","0"
"2.TA.93-62-Y-j26-1.1.H","08:00:00","17:00:00","1200","0"
"3.TA.93-62-Y-j26-1.1.H","08:20:00","17:00:00","1200","0"
"4.TA.93-62-Y-j26-1.1.H","08:40:00","16:20:00","1200","0"
"5.TA.93-62-Y-j26-1.1.H","07:40:00","16:20:00","1200","0"
"6.TA.93-62-Y-j26-1.2.R","07:40:00","16:20:00","1200","0"
"7.TA.93-62-Y-j26-1.2.R","08:40:00","16:20:00","1200","0"
"8.TA.93-62-Y-j26-1.2.R","08:00:00","17:00:00","1200","0"
"9.TA.93-62-Y-j26-1.2.R","08:20:00","17:00:00","1200","0"
"10.TA.93-62-Y-j26-1.2.R","08:20:00","17:20:00","1200","0"
"2.TA.93-262-0-j26-1.1.H","08:25:00","19:55:00","900","0"
"3.TA.93-262-0-j26-1.1.H","22:40:00","24:10:00","1800","0"
"4.TA.93-262-0-j26-1.1.H","18:55:00","20:55:00","1800","0"
"6.TA.93-262-0-j26-1.1.H","20:10:00","22:10:00","1800","0"
"7.TA.93-262-0-j26-1.1.H","08:55:00","18:25:00","1800","0"
"8.TA.93-262-0-j26-1.1.H","08:25:00","18:25:00","900","0"
"9.TA.93-262-0-j26-1.1.H","18:55:00","19:55:00","1800","0"
"10.TA.93-262-0-j26-1.2.R","08:25:00","19:55:00","900","0"
"11.TA.93-262-0-j26-1.2.R","22:40:00","24:10:00","1800","0"
"12.TA.93-262-0-j26-1.2.R","08:55:00","18:25:00","1800","0"
"14.TA.93-262-0-j26-1.2.R","20:10:00","22:10:00","1800","0"
"15.TA.93-262-0-j26-1.2.R","08:25:00","18:25:00","900","0"
"17.TA.93-262-0-j26-1.2.R","18:55:00","20:55:00","1800","0"
"18.TA.93-262-0-j26-1.2.R","18:55:00","19:55:00","1800","0"
"1.TA.93-265-3-j26-1.1.H","21:15:00","23:15:00","900","0"
"2.TA.93-265-3-j26-1.1.H","07:00:00","21:00:00","900","0"
"3.TA.93-265-3-j26-1.2.H","19:30:00","23:00:00","1800","0"
"7.TA.93-265-3-j26-1.2.H","09:00:00","17:00:00","1800","0"
"9.TA.93-265-3-j26-1.3.R","21:15:00","23:15:00","900","0"
"10.TA.93-265-3-j26-1.3.R","07:00:00","21:00:00","900","0"
"11.TA.93-265-3-j26-1.4.R","19:30:00","23:00:00","1800","0"
"14.TA.93-265-3-j26-1.4.R","09:00:00","17:00:00","1800","0"
"1.TA.93-6F-Y-j26-1.1.H","09:00:00","16:00:00","600","0"
"2.TA.93-6F-Y-j26-1.1.H","08:30:00","16:30:00","600","0"
"3.TA.93-6F-Y-j26-1.2.R","09:00:00","16:00:00","600","0"
"4.TA.93-6F-Y-j26-1.2.R","08:30:00","16:30:00","600","0"
"1.TA.93-230-B-j26-1.1.H","08:30:00","16:15:00","900","0"
"2.TA.93-230-B-j26-1.1.H","09:00:00","16:00:00","1200","0"
"3.TA.93-230-B-j26-1.1.H","08:30:00","16:00:00","900","0"
"4.TA.93-230-B-j26-1.2.R","09:00:00","16:00:00","1200","0"
"5.TA.93-230-B-j26-1.2.R","08:30:00","16:15:00","900","0"
"6.TA.93-230-B-j26-1.2.R","08:30:00","16:00:00","900","0"
"1.TA.93-6I-Y-j26-1.1.H","07:30:00","17:00:00","1800","0"
"2.TA.93-6I-Y-j26-1.1.H","07:30:00","16:00:00","1800","0"
"3.TA.93-6I-Y-j26-1.1.H","07:30:00","18:00:00","1800","0"
"4.TA.93-6I-Y-j26-1.1.H","07:30:00","19:00:00","1800","0"
"5.TA.93-6I-Y-j26-1.2.R","07:30:00","18:00:00","1800","0"
"6.TA.93-6I-Y-j26-1.2.R","07:30:00","19:00:00","1800","0"
"7.TA.93-6I-Y-j26-1.2.R","07:30:00","16:00:00","1800","0"
"8.TA.93-6I-Y-j26-1.2.R","07:30:00","17:00:00","1800","0"
"1.TA.93-272-5-j26-1.1.H","08:00:00","18:00:00","1800","0"
"2.TA.93-272-5-j26-1.1.H","09:00:00","17:00:00","1800","0"
"3.TA.93-272-5-j26-1.1.H","08:00:00","08:30:00","1800","0"
"4.TA.93-272-5-j26-1.1.H","17:30:00","18:00:00","1800","0"
"5.TA.93-272-5-j26-1.1.H","09:00:00","17:00:00","1800","0"
"6.TA.93-272-5-j26-1.1.H","08:00:00","08:30:00","1800","0"
"7.TA.93-272-5-j26-1.2.R","08:00:00","18:00:00","1800","0"
"8.TA.93-272-5-j26-1.2.R","09:00:00","17:00:00","1800","0"
"9.TA.93-272-5-j26-1.2.R","17:30:00","18:00:00","1800","0"
"10.TA.93-272-5-j26-1.2.R","08:00:00","08:30:00","1800","0"
"11.TA.93-272-5-j26-1.2.R","09:00:00","17:00:00","1800","0"
"12.TA.93-272-5-j26-1.2.R","08:00:00","08:30:00","1800","0"
"1.TA.93-7A-Y-j26-1.1.H","09:00:00","12:00:00","1800","0"
"2.TA.93-7A-Y-j26-1.1.H","07:00:00","12:00:00","1800","0"
"3.TA.93-7A-Y-j26-1.1.H","13:00:00","17:00:00","1800","0"
"4.TA.93-7A-Y-j26-1.1.H","13:00:00","19:00:00","1800","0"
"5.TA.93-7A-Y-j26-1.1.H","08:00:00","12:00:00","1800","0"
"6.TA.93-7A-Y-j26-1.1.H","13:00:00","18:00:00","1800","0"
"7.TA.93-7A-Y-j26-1.2.R","13:00:00","18:00:00","1800","0"
"8.TA.93-7A-Y-j26-1.2.R","08:00:00","12:00:00","1800","0"
"9.TA.93-7A-Y-j26-1.2.R","09:00:00","12:00:00","1800","0"
"10.TA.93-7A-Y-j26-1.2.R","07:00:00","12:00:00","1800","0"
"11.TA.93-7A-Y-j26-1.2.R","13:00:00","17:00:00","1800","0"
"12.TA.93-7A-Y-j26-1.2.R","13:00:00","19:00:00","1800","0"
"1.TA.93-296-0-j26-1.1.H","08:40:00","16:40:00","1800","0"
"2.TA.93-296-0-j26-1.1.H","08:15:00","17:00:00","900","0"
"8.TA.93-296-0-j26-1.2.R","08:15:00","16:00:00","900","0"
"9.TA.93-296-0-j26-1.2.R","08:30:00","16:30:00","1800","0"
"1.TA.93-258-4-j26-1.1.H","08:05:00","12:05:00","1800","0"
"2.TA.93-258-4-j26-1.1.H","13:05:00","17:05:00","1800","0"
"6.TA.93-258-4-j26-1.1.H","13:05:00","17:05:00","1800","0"
"7.TA.93-258-4-j26-1.1.H","08:05:00","12:05:00","1800","0"
"10.TA.93-258-4-j26-1.2.R","08:05:00","12:05:00","1800","0"
"12.TA.93-258-4-j26-1.2.R","13:05:00","17:05:00","1800","0"
"13.TA.93-258-4-j26-1.2.R","08:05:00","12:05:00","1800","0"
"14.TA.93-258-4-j26-1.2.R","13:05:00","17:05:00","1800","0"
"1.TA.93-253-7-j26-1.1.H","09:00:00","16:30:00","60","0"
"2.TA.93-253-7-j26-1.1.H","09:00:00","16:15:00","60","0"
"3.TA.93-253-7-j26-1.2.R","09:00:00","16:45:00","60","0"
"4.TA.93-253-7-j26-1.2.R","09:00:00","16:30:00","60","0"
"1.TA.93-257-9-j26-1.1.H","09:00:00","16:15:00","60","0"
"2.TA.93-257-9-j26-1.1.H","09:00:00","16:00:00","60","0"
"3.TA.93-257-9-j26-1.2.R","09:00:00","16:15:00","60","0"
"4.TA.93-257-9-j26-1.2.R","09:00:00","16:00:00","60","0"
"1.TA.93-4U-Y-j26-1.1.H","08:30:00","17:00:00","60","0"
"2.TA.93-4U-Y-j26-1.2.R","08:30:00","17:00:00","60","0"
"1.TA.93-5N-Y-j26-1.1.H","08:30:00","17:00:00","60","0"
"2.TA.93-5N-Y-j26-1.2.R","08:30:00","17:00:00","60","0"
"1.TA.93-253-4-j26-1.1.H","08:30:00","16:00:00","60","0"
"2.TA.93-253-4-j26-1.2.R","08:45:00","17:10:00","60","0"
"1.TA.93-253-5-j26-1.1.H","08:45:00","16:15:00","60","0"
"2.TA.93-253-5-j26-1.2.R","09:00:00","17:00:00","60","0"
"1.TA.93-5E-Y-j26-1.1.H","09:15:00","11:15:00","60","0"
"2.TA.93-5E-Y-j26-1.1.H","12:15:00","16:30:00","60","0"
"3.TA.93-5E-Y-j26-1.2.R","12:15:00","16:30:00","60","0"
"4.TA.93-5E-Y-j26-1.2.R","09:15:00","11:15:00","60","0"
"1.TA.93-253-3-j26-1.1.H","08:30:00","17:10:00","1200","0"
"2.TA.93-253-3-j26-1.1.H","08:45:00","17:15:00","1800","0"
"3.TA.93-253-3-j26-1.2.R","08:30:00","17:30:00","1200","0"
"4.TA.93-253-3-j26-1.2.R","09:00:00","17:30:00","1800","0"
"2.TA.93-258-0-j26-1.1.H","19:40:00","22:40:00","3600","0"
"7.TA.93-258-0-j26-1.1.H","07:10:00","19:10:00","1800","0"
"8.TA.93-258-0-j26-1.1.H","17:10:00","19:10:00","1800","0"
"9.TA.93-258-0-j26-1.1.H","20:10:00","23:10:00","3600","0"
"11.TA.93-258-0-j26-1.2.R","19:40:00","22:40:00","3600","0"
"12.TA.93-258-0-j26-1.2.R","17:10:00","19:10:00","1800","0"
"14.TA.93-258-0-j26-1.2.R","20:10:00","23:10:00","3600","0"
"18.TA.93-258-0-j26-1.2.R","07:10:00","19:10:00","1800","0"
"5.TA.93-8R-Y-j26-1.1.H","08:30:00","16:30:00","1800","0"
"16.TA.93-8R-Y-j26-1.1.H","08:00:00","12:00:00","1800","0"
"19.TA.93-8R-Y-j26-1.2.R","08:00:00","12:00:00","1800","0"
"25.TA.93-8R-Y-j26-1.2.R","08:30:00","16:30:00","1800","0"
"1.TA.93-89-Y-j26-1.1.H","08:15:00","16:45:00","1800","0"
"2.TA.93-89-Y-j26-1.2.R","08:15:00","16:45:00","1800","0"
"1.TA.93-203-0-j26-1.1.H","07:00:00","20:00:00","360","0"
"2.TA.93-203-0-j26-1.1.H","09:30:00","19:00:00","360","0"
"3.TA.93-203-0-j26-1.1.H","07:00:00","19:00:00","360","0"
"4.TA.93-203-0-j26-1.2.R","09:30:00","19:00:00","360","0"
"5.TA.93-203-0-j26-1.2.R","07:00:00","20:00:00","360","0"
"6.TA.93-203-0-j26-1.2.R","07:00:00","19:00:00","360","0"
"2.TA.93-268-0-j26-1.1.H","10:00:00","18:15:00","2700","0"
"3.TA.93-268-0-j26-1.2.R","10:00:00","18:15:00","2700","0"
"1.TA.93-G-Y-j26-1.1.H","09:30:00","12:15:00","60","0"
"2.TA.93-G-Y-j26-1.1.H","13:20:00","16:30:00","60","0"
"3.TA.93-G-Y-j26-1.2.R","13:20:00","16:30:00","60","0"
"4.TA.93-G-Y-j26-1.2.R","09:30:00","12:15:00","60","0"
"1.TA.93-2T-Y-j26-1.1.H","08:30:00","16:45:00","60","0"
"2.TA.93-2T-Y-j26-1.1.H","09:00:00","17:00:00","60","0"
"3.TA.93-2T-Y-j26-1.1.H","09:00:00","16:40:00","60","0"
"4.TA.93-2T-Y-j26-1.2.R","09:00:00","16:45:00","60","0"
"5.TA.93-2T-Y-j26-1.2.R","09:00:00","16:30:00","60","0"
"6.TA.93-2T-Y-j26-1.2.R","08:30:00","16:15:00","60","0"
"1.TA.93-5M-Y-j26-1.1.H","08:30:00","16:00:00","1800","0"
"2.TA.93-5M-Y-j26-1.1.H","08:30:00","15:45:00","60","0"
"4.TA.93-5M-Y-j26-1.1.H","09:00:00","16:00:00","60","0"
"5.TA.93-5M-Y-j26-1.2.R","08:30:00","15:30:00","60","0"
"6.TA.93-5M-Y-j26-1.2.R","09:00:00","15:45:00","60","0"
"7.TA.93-5M-Y-j26-1.2.R","08:30:00","15:30:00","1800","0"
"1.TA.93-4K-Y-j26-1.1.H","08:45:00","16:15:00","60","0"
"2.TA.93-4K-Y-j26-1.2.R","08:45:00","16:15:00","60","0"
"1.TA.93-292-2-j26-1.1.H","08:30:00","16:00:00","60","0"
"2.TA.93-292-2-j26-1.1.H","08:30:00","16:30:00","60","0"
"3.TA.93-292-2-j26-1.2.R","08:30:00","16:30:00","60","0"
"4.TA.93-292-2-j26-1.2.R","08:30:00","16:00:00","60","0"
"1.TA.93-252-7-j26-1.1.H","13:25:00","16:25:00","1800","0"
"2.TA.93-252-7-j26-1.1.H","09:25:00","12:25:00","1800","0"
"3.TA.93-252-7-j26-1.1.H","08:40:00","16:20:00","1200","0"
"4.TA.93-252-7-j26-1.2.R","09:30:00","12:00:00","1800","0"
"5.TA.93-252-7-j26-1.2.R","13:30:00","16:30:00","1800","0"
"7.TA.93-252-7-j26-1.2.R","08:45:00","16:25:00","1200","0"
"1.TA.93-231-0-j26-1.1.H","16:06:00","16:30:00","60","0"
"2.TA.93-231-0-j26-1.1.H","16:06:00","16:45:00","60","0"
"3.TA.93-231-0-j26-1.1.H","09:00:00","16:00:00","60","0"
"4.TA.93-231-0-j26-1.1.H","16:06:00","16:30:00","60","0"
"5.TA.93-231-0-j26-1.1.H","07:30:00","09:49:00","60","0"
"6.TA.93-231-0-j26-1.1.H","08:00:00","09:49:00","60","0"
"7.TA.93-231-0-j26-1.1.H","09:00:00","16:15:00","60","0"
"8.TA.93-231-0-j26-1.1.H","08:00:00","09:49:00","60","0"
"9.TA.93-231-0-j26-1.2.H","08:15:00","12:00:00","60","0"
"10.TA.93-231-0-j26-1.2.H","07:45:00","16:15:00","60","0"
"11.TA.93-231-0-j26-1.2.H","09:15:00","15:45:00","60","0"
"12.TA.93-231-0-j26-1.2.H","08:15:00","16:15:00","60","0"
"13.TA.93-231-0-j26-1.2.H","09:15:00","16:00:00","60","0"
"14.TA.93-231-0-j26-1.3.H","09:50:00","16:05:00","60","0"
"15.TA.93-231-0-j26-1.3.H","09:50:00","16:05:00","60","0"
"16.TA.93-231-0-j26-1.3.H","09:50:00","16:05:00","60","0"
"17.TA.93-231-0-j26-1.4.R","08:15:00","16:15:00","60","0"
"18.TA.93-231-0-j26-1.4.R","08:15:00","16:15:00","60","0"
"19.TA.93-231-0-j26-1.4.R","09:15:00","16:00:00","60","0"
"20.TA.93-231-0-j26-1.4.R","09:15:00","15:45:00","60","0"
"21.TA.93-231-0-j26-1.4.R","07:45:00","16:15:00","60","0"
"22.TA.93-231-0-j26-1.5.R","07:30:00","16:45:00","60","0"
"23.TA.93-231-0-j26-1.5.R","09:00:00","16:00:00","60","0"
"24.TA.93-231-0-j26-1.5.R","08:00:00","16:30:00","60","0"
"25.TA.93-231-0-j26-1.5.R","09:00:00","16:00:00","60","0"
"26.TA.93-231-0-j26-1.5.R","08:00:00","16:30:00","60","0"
"1.TA.93-242-1-j26-1.1.H","09:00:00","17:00:00","60","0"
"2.TA.93-242-1-j26-1.1.H","08:00:00","17:00:00","60","0"
"3.TA.93-242-1-j26-1.1.H","08:00:00","17:30:00","60","0"
"4.TA.93-242-1-j26-1.1.H","09:00:00","16:15:00","60","0"
"5.TA.93-242-1-j26-1.2.H","08:00:00","16:30:00","60","0"
"6.TA.93-242-1-j26-1.2.H","09:00:00","16:30:00","60","0"
"7.TA.93-242-1-j26-1.2.H","09:00:00","15:00:00","60","0"
"8.TA.93-242-1-j26-1.2.H","08:00:00","16:30:00","60","0"
"9.TA.93-242-1-j26-1.3.R","08:00:00","17:30:00","60","0"
"10.TA.93-242-1-j26-1.3.R","09:00:00","16:15:00","60","0"
"11.TA.93-242-1-j26-1.3.R","08:00:00","17:00:00","60","0"
"12.TA.93-242-1-j26-1.3.R","09:00:00","17:00:00","60","0"
"13.TA.93-242-1-j26-1.4.R","09:00:00","15:40:00","60","0"
"14.TA.93-242-1-j26-1.4.R","08:00:00","17:00:00","60","0"
"15.TA.93-242-1-j26-1.4.R","08:00:00","17:00:00","60","0"
"16.TA.93-242-1-j26-1.4.R","09:00:00","17:00:00","60","0"
"1.TA.93-1Q-Y-j26-1.1.H","11:46:00","13:14:00","60","0"
"2.TA.93-1Q-Y-j26-1.1.H","08:45:00","17:15:00","60","0"
"3.TA.93-1Q-Y-j26-1.1.H","08:45:00","17:15:00","60","0"
"4.TA.93-1Q-Y-j26-1.1.H","13:15:00","17:00:00","60","0"
"5.TA.93-1Q-Y-j26-1.1.H","13:15:00","17:15:00","60","0"
"6.TA.93-1Q-Y-j26-1.1.H","09:15:00","11:45:00","60","0"
"7.TA.93-1Q-Y-j26-1.1.H","11:46:00","13:14:00","60","0"
"8.TA.93-1Q-Y-j26-1.1.H","13:15:00","17:00:00","60","0"
"9.TA.93-1Q-Y-j26-1.1.H","09:15:00","17:15:00","60","0"
"10.TA.93-1Q-Y-j26-1.1.H","09:15:00","11:45:00","60","0"
"11.TA.93-1Q-Y-j26-1.1.H","10:15:00","11:45:00","60","0"
"12.TA.93-1Q-Y-j26-1.1.H","11:46:00","13:14:00","60","0"
"13.TA.93-1Q-Y-j26-1.2.R","08:30:00","17:00:00","60","0"
